Timestamp,Run_Type,Epoch,Training_Loss,Peak_VRAM_GB,Epoch_Time_Sec
2026-03-19 11:32:34,Dual_Stream,34,0.040038,0.0100,0.46
2026-03-19 11:32:34,Dual_Stream,35,0.039694,0.0100,0.36
2026-03-19 11:32:34,Dual_Stream,36,0.039886,0.0100,0.27
2026-03-19 11:32:35,Dual_Stream,37,0.039646,0.0100,0.28
2026-03-19 11:32:35,Dual_Stream,38,0.039725,0.0100,0.27
2026-03-19 11:32:35,Dual_Stream,39,0.039184,0.0100,0.27
2026-03-19 11:32:35,Dual_Stream,40,0.038718,0.0100,0.27
2026-03-19 11:32:36,Dual_Stream,41,0.039198,0.0100,0.26
2026-03-19 11:32:36,Dual_Stream,42,0.038519,0.0100,0.27
2026-03-19 11:32:36,Dual_Stream,43,0.037763,0.0100,0.27
2026-03-19 11:32:36,Dual_Stream,44,0.038297,0.0100,0.26
2026-03-19 11:32:37,Dual_Stream,45,0.037824,0.0100,0.26
2026-03-19 11:32:37,Dual_Stream,46,0.037064,0.0100,0.30
2026-03-19 11:32:37,Dual_Stream,47,0.037353,0.0100,0.26
2026-03-19 11:32:37,Dual_Stream,48,0.037049,0.0100,0.26
2026-03-19 11:32:38,Dual_Stream,49,0.036678,0.0100,0.25
2026-03-19 11:32:38,Dual_Stream,50,0.036540,0.0100,0.26
2026-03-19 11:32:38,Dual_Stream,51,0.036174,0.0100,0.33
2026-03-19 11:32:39,Dual_Stream,52,0.036258,0.0100,0.27
2026-03-19 11:32:39,Dual_Stream,53,0.035856,0.0100,0.26
2026-03-19 11:32:39,Dual_Stream,54,0.035562,0.0100,0.25
2026-03-19 11:32:39,Dual_Stream,55,0.035563,0.0100,0.28
2026-03-19 11:32:40,Dual_Stream,56,0.035175,0.0100,0.26
2026-03-19 11:32:40,Dual_Stream,57,0.034896,0.0100,0.27
2026-03-19 11:32:40,Dual_Stream,58,0.034914,0.0100,0.26
2026-03-19 11:32:40,Dual_Stream,59,0.034249,0.0100,0.29
2026-03-19 11:32:41,Dual_Stream,60,0.036646,0.0100,0.27
2026-03-19 11:32:41,Dual_Stream,61,0.040492,0.0100,0.26
2026-03-19 11:32:41,Dual_Stream,62,0.036348,0.0100,0.27
2026-03-19 11:32:42,Dual_Stream,63,0.038416,0.0100,0.32
2026-03-19 11:32:42,Dual_Stream,64,0.036968,0.0100,0.31
2026-03-19 11:32:42,Dual_Stream,65,0.035651,0.0100,0.26
2026-03-19 11:32:42,Dual_Stream,66,0.037634,0.0100,0.31
2026-03-19 11:32:43,Dual_Stream,67,0.035359,0.0100,0.27
2026-03-19 11:32:43,Dual_Stream,68,0.035584,0.0100,0.27
2026-03-19 11:32:43,Dual_Stream,69,0.036268,0.0100,0.26
2026-03-19 11:32:44,Dual_Stream,70,0.034996,0.0100,0.26
2026-03-19 11:32:44,Dual_Stream,71,0.035898,0.0100,0.26
2026-03-19 11:32:44,Dual_Stream,72,0.035129,0.0100,0.27
2026-03-19 11:32:44,Dual_Stream,73,0.034492,0.0100,0.27
2026-03-19 11:32:45,Dual_Stream,74,0.035026,0.0100,0.26
2026-03-19 11:32:45,Dual_Stream,75,0.034457,0.0100,0.26
2026-03-19 11:32:45,Dual_Stream,76,0.034416,0.0100,0.34
2026-03-19 11:32:45,Dual_Stream,77,0.034327,0.0100,0.30
2026-03-19 11:32:46,Dual_Stream,78,0.033767,0.0100,0.27
2026-03-19 11:32:46,Dual_Stream,79,0.034082,0.0100,0.27
2026-03-19 11:32:46,Dual_Stream,80,0.033062,0.0100,0.27
2026-03-19 11:32:47,Dual_Stream,81,0.033280,0.0100,0.27
2026-03-19 11:32:47,Dual_Stream,82,0.032365,0.0100,0.29
2026-03-19 11:32:47,Dual_Stream,83,0.032145,0.0100,0.28
2026-03-19 11:32:47,Dual_Stream,84,0.034744,0.0100,0.26
2026-03-19 11:32:48,Dual_Stream,85,0.043249,0.0100,0.28
2026-03-19 11:32:48,Dual_Stream,86,0.035151,0.0100,0.27
2026-03-19 11:32:48,Dual_Stream,87,0.038719,0.0100,0.28
2026-03-19 11:32:49,Dual_Stream,88,0.038678,0.0100,0.27
2026-03-19 11:32:49,Dual_Stream,89,0.033248,0.0100,0.27
2026-03-19 11:32:49,Dual_Stream,90,0.036761,0.0100,0.27
2026-03-19 11:32:49,Dual_Stream,91,0.035087,0.0100,0.38
2026-03-19 11:32:50,Dual_Stream,92,0.033083,0.0100,0.26
2026-03-19 11:32:50,Dual_Stream,93,0.036014,0.0100,0.26
2026-03-19 11:32:50,Dual_Stream,94,0.034249,0.0100,0.26
2026-03-19 11:32:50,Dual_Stream,95,0.033106,0.0100,0.26
2026-03-19 11:32:51,Dual_Stream,96,0.034892,0.0100,0.27
2026-03-19 11:32:51,Dual_Stream,97,0.033248,0.0100,0.27
2026-03-19 11:32:51,Dual_Stream,98,0.032725,0.0100,0.28
2026-03-19 11:32:52,Dual_Stream,99,0.033850,0.0100,0.26
2026-03-19 11:32:52,Dual_Stream,100,0.032291,0.0100,0.26
2026-03-19 11:59:01,Micro_Only,1,119.737770,144.665253,0.0100,0.29
2026-03-19 11:59:02,Micro_Only,2,119.593773,144.497330,0.0100,0.08
2026-03-19 11:59:02,Micro_Only,3,119.449341,144.333084,0.0100,0.07
2026-03-19 11:59:02,Micro_Only,4,119.308144,144.164490,0.0100,0.09
2026-03-19 11:59:02,Micro_Only,5,119.163239,143.988083,0.0100,0.07
2026-03-19 11:59:02,Micro_Only,6,119.011681,143.803650,0.0100,0.08
2026-03-19 11:59:02,Micro_Only,7,118.853355,143.607224,0.0100,0.07
2026-03-19 11:59:02,Micro_Only,8,118.684830,143.393433,0.0100,0.07
2026-03-19 11:59:02,Micro_Only,9,118.501587,143.155258,0.0100,0.09
2026-03-19 11:59:02,Micro_Only,10,118.297562,142.904343,0.0100,0.08
2026-03-19 11:59:02,Micro_Only,11,118.083008,142.631287,0.0100,0.08
2026-03-19 11:59:02,Micro_Only,12,117.850052,142.333206,0.0100,0.07
2026-03-19 11:59:02,Micro_Only,13,117.597847,141.980057,0.0100,0.07
2026-03-19 11:59:03,Micro_Only,14,117.301193,141.553421,0.0100,0.09
2026-03-19 11:59:03,Micro_Only,15,116.946381,141.022858,0.0100,0.09
2026-03-19 11:59:03,Micro_Only,16,116.510368,140.355774,0.0100,0.08
2026-03-19 11:59:03,Micro_Only,17,115.968521,139.503082,0.0100,0.07
2026-03-19 11:59:03,Micro_Only,18,115.282349,138.398865,0.0100,0.08
2026-03-19 11:59:03,Micro_Only,19,114.396202,136.964615,0.0100,0.08
2026-03-19 11:59:03,Micro_Only,20,113.235199,135.132095,0.0100,0.08
2026-03-19 11:59:03,Micro_Only,21,111.720505,132.893326,0.0100,0.08
2026-03-19 11:59:03,Micro_Only,22,109.821503,130.353912,0.0100,0.07
2026-03-19 11:59:03,Micro_Only,23,107.631523,127.660339,0.0100,0.08
2026-03-19 11:59:03,Micro_Only,24,105.305229,124.974228,0.0100,0.07
2026-03-19 11:59:03,Micro_Only,25,102.996628,122.361687,0.0100,0.08
2026-03-19 11:59:04,Micro_Only,26,100.771988,119.836311,0.0100,0.08
2026-03-19 11:59:04,Micro_Only,27,98.642143,117.388885,0.0100,0.07
2026-03-19 11:59:04,Micro_Only,28,96.596115,115.004646,0.0100,0.11
2026-03-19 11:59:04,Micro_Only,29,94.617416,112.663147,0.0100,0.08
2026-03-19 11:59:04,Micro_Only,30,92.689041,110.348602,0.0100,0.08
2026-03-19 11:59:04,Micro_Only,31,90.797432,108.051170,0.0100,0.07
2026-03-19 11:59:04,Micro_Only,32,88.934341,105.766594,0.0100,0.08
2026-03-19 11:59:04,Micro_Only,33,87.096527,103.494919,0.0100,0.09
2026-03-19 11:59:04,Micro_Only,34,85.284592,101.239426,0.0100,0.07
2026-03-19 11:59:04,Micro_Only,35,83.502052,99.006195,0.0100,0.08
2026-03-19 11:59:04,Micro_Only,36,81.754417,96.802841,0.0100,0.07
2026-03-19 11:59:04,Micro_Only,37,80.048660,94.638145,0.0100,0.07
2026-03-19 11:59:05,Micro_Only,38,78.392899,92.521622,0.0100,0.08
2026-03-19 11:59:05,Micro_Only,39,76.795738,90.463173,0.0100,0.08
2026-03-19 11:59:05,Micro_Only,40,75.265999,88.472717,0.0100,0.09
2026-03-19 11:59:05,Micro_Only,41,73.812279,86.559769,0.0100,0.07
2026-03-19 11:59:05,Micro_Only,42,72.442635,84.733360,0.0100,0.09
2026-03-19 11:59:05,Micro_Only,43,71.164406,83.001770,0.0100,0.15
2026-03-19 11:59:05,Micro_Only,44,69.983902,81.372299,0.0100,0.10
2026-03-19 11:59:05,Micro_Only,45,68.906258,79.850998,0.0100,0.08
2026-03-19 11:59:05,Micro_Only,46,67.935303,78.442574,0.0100,0.09
2026-03-19 11:59:05,Micro_Only,47,67.073425,77.150314,0.0100,0.08
2026-03-19 11:59:06,Micro_Only,48,66.321548,75.976128,0.0100,0.08
2026-03-19 11:59:06,Micro_Only,49,65.679100,74.920425,0.0100,0.07
2026-03-19 11:59:06,Micro_Only,50,65.143845,73.982117,0.0100,0.07
2026-03-19 11:59:06,Micro_Only,51,64.711983,73.158531,0.0100,0.07
2026-03-19 11:59:06,Micro_Only,52,64.377983,72.445511,0.0100,0.07
2026-03-19 11:59:06,Micro_Only,53,64.134727,71.837410,0.0100,0.08
2026-03-19 11:59:06,Micro_Only,54,63.973541,71.327370,0.0100,0.07
2026-03-19 11:59:06,Micro_Only,55,63.884312,70.907326,0.0100,0.08
2026-03-19 11:59:06,Micro_Only,56,63.855766,70.568329,0.0100,0.09
2026-03-19 11:59:06,Micro_Only,57,63.875698,70.300751,0.0100,0.09
2026-03-19 11:59:06,Micro_Only,58,63.931416,70.094543,0.0100,0.08
2026-03-19 11:59:06,Micro_Only,59,64.010185,69.939659,0.0100,0.07
2026-03-19 11:59:07,Micro_Only,60,64.100029,69.826424,0.0100,0.09
2026-03-19 11:59:07,Micro_Only,61,64.190407,69.746155,0.0100,0.07
2026-03-19 11:59:07,Micro_Only,62,64.272812,69.691574,0.0100,0.08
2026-03-19 11:59:07,Micro_Only,63,64.341019,69.656929,0.0100,0.08
2026-03-19 11:59:07,Micro_Only,64,64.391075,69.638008,0.0100,0.07
2026-03-19 11:59:07,Micro_Only,65,64.421158,69.631966,0.0100,0.08
2026-03-19 11:59:07,Micro_Only,66,64.431221,69.637070,0.0100,0.16
2026-03-19 11:59:07,Micro_Only,67,64.422661,69.652466,0.0100,0.07
2026-03-19 11:59:07,Micro_Only,68,64.397903,69.677834,0.0100,0.08
2026-03-19 11:59:07,Micro_Only,69,64.360046,69.713158,0.0100,0.10
2026-03-19 11:59:07,Micro_Only,70,64.312492,69.758530,0.0100,0.08
2026-03-19 11:59:08,Micro_Only,71,64.258690,69.813934,0.0100,0.08
2026-03-19 11:59:08,Micro_Only,72,64.201859,69.879173,0.0100,0.07
2026-03-19 11:59:08,Micro_Only,73,64.144890,69.953766,0.0100,0.07
2026-03-19 11:59:08,Micro_Only,74,64.090187,70.036942,0.0100,0.08
2026-03-19 11:59:08,Micro_Only,75,64.039650,70.127594,0.0100,0.07
2026-03-19 11:59:08,Micro_Only,76,63.994625,70.224380,0.0100,0.08
2026-03-19 11:59:08,Micro_Only,77,63.955963,70.325737,0.0100,0.07
2026-03-19 11:59:08,Micro_Only,78,63.924068,70.429916,0.0100,0.07
2026-03-19 11:59:08,Micro_Only,79,63.898941,70.535110,0.0100,0.09
2026-03-19 11:59:08,Micro_Only,80,63.880230,70.639481,0.0100,0.08
2026-03-19 11:59:10,Macro_Only,1,120.216331,144.771469,0.0100,0.15
2026-03-19 11:59:10,Macro_Only,2,119.688866,144.379868,0.0100,0.13
2026-03-19 11:59:11,Macro_Only,3,119.351837,144.026047,0.0100,0.15
2026-03-19 11:59:11,Macro_Only,4,119.049942,143.622025,0.0100,0.13
2026-03-19 11:59:11,Macro_Only,5,118.705269,143.206085,0.0100,0.12
2026-03-19 11:59:11,Macro_Only,6,118.350235,142.778824,0.0100,0.16
2026-03-19 11:59:11,Macro_Only,7,117.985550,142.305542,0.0100,0.13
2026-03-19 11:59:11,Macro_Only,8,117.581688,141.760132,0.0100,0.11
2026-03-19 11:59:11,Macro_Only,9,117.116348,141.150558,0.0100,0.09
2026-03-19 11:59:11,Macro_Only,10,116.596375,140.475571,0.0100,0.10
2026-03-19 11:59:11,Macro_Only,11,116.020645,139.733917,0.0100,0.08
2026-03-19 11:59:12,Macro_Only,12,115.388008,138.925369,0.0100,0.10
2026-03-19 11:59:12,Macro_Only,13,114.698410,138.000885,0.0100,0.09
2026-03-19 11:59:12,Macro_Only,14,113.912071,136.975449,0.0100,0.10
2026-03-19 11:59:12,Macro_Only,15,113.037445,135.869812,0.0100,0.08
2026-03-19 11:59:12,Macro_Only,16,112.095230,134.692001,0.0100,0.11
2026-03-19 11:59:12,Macro_Only,17,111.091995,133.441940,0.0100,0.09
2026-03-19 11:59:12,Macro_Only,18,110.027573,132.121979,0.0100,0.11
2026-03-19 11:59:12,Macro_Only,19,108.903877,130.737854,0.0100,0.09
2026-03-19 11:59:13,Macro_Only,20,107.725723,129.297073,0.0100,0.23
2026-03-19 11:59:13,Macro_Only,21,106.499657,127.808731,0.0100,0.09
2026-03-19 11:59:13,Macro_Only,22,105.233452,126.279755,0.0100,0.10
2026-03-19 11:59:13,Macro_Only,23,103.933090,124.718414,0.0100,0.10
2026-03-19 11:59:13,Macro_Only,24,102.605637,123.126472,0.0100,0.09
2026-03-19 11:59:13,Macro_Only,25,101.252426,121.510254,0.0100,0.09
2026-03-19 11:59:13,Macro_Only,26,99.878586,119.876953,0.0100,0.08
2026-03-19 11:59:13,Macro_Only,27,98.492401,118.265114,0.0100,0.10
2026-03-19 11:59:13,Macro_Only,28,97.137703,116.664055,0.0100,0.10
2026-03-19 11:59:13,Macro_Only,29,95.801445,115.041122,0.0100,0.10
2026-03-19 11:59:14,Macro_Only,30,94.447235,113.387833,0.0100,0.09
2026-03-19 11:59:14,Macro_Only,31,93.063858,111.689720,0.0100,0.10
2026-03-19 11:59:14,Macro_Only,32,91.633781,109.914703,0.0100,0.09
2026-03-19 11:59:14,Macro_Only,33,90.120361,108.042480,0.0100,0.09
2026-03-19 11:59:14,Macro_Only,34,88.500610,106.223114,0.0100,0.08
2026-03-19 11:59:14,Macro_Only,35,86.936737,104.452156,0.0100,0.10
2026-03-19 11:59:14,Macro_Only,36,85.440331,102.673943,0.0100,0.10
2026-03-19 11:59:14,Macro_Only,37,83.941406,100.883614,0.0100,0.10
2026-03-19 11:59:14,Macro_Only,38,82.433815,99.081406,0.0100,0.09
2026-03-19 11:59:14,Macro_Only,39,80.917824,97.267776,0.0100,0.10
2026-03-19 11:59:15,Macro_Only,40,79.393921,95.443451,0.0100,0.10
2026-03-19 11:59:15,Macro_Only,41,77.862907,93.610085,0.0100,0.11
2026-03-19 11:59:15,Macro_Only,42,76.326317,91.770218,0.0100,0.10
2026-03-19 11:59:15,Macro_Only,43,74.786438,89.926201,0.0100,0.10
2026-03-19 11:59:15,Macro_Only,44,73.245392,88.081970,0.0100,0.09
2026-03-19 11:59:15,Macro_Only,45,71.706596,86.241081,0.0100,0.09
2026-03-19 11:59:15,Macro_Only,46,70.173088,84.407402,0.0100,0.09
2026-03-19 11:59:15,Macro_Only,47,68.648239,82.584671,0.0100,0.10
2026-03-19 11:59:15,Macro_Only,48,67.135254,80.776100,0.0100,0.09
2026-03-19 11:59:15,Macro_Only,49,65.636932,78.984314,0.0100,0.10
2026-03-19 11:59:16,Macro_Only,50,64.155525,77.211395,0.0100,0.08
2026-03-19 11:59:16,Macro_Only,51,62.692875,75.459114,0.0100,0.10
2026-03-19 11:59:16,Macro_Only,52,61.250546,73.729149,0.0100,0.09
2026-03-19 11:59:16,Macro_Only,53,59.829994,72.023247,0.0100,0.10
2026-03-19 11:59:16,Macro_Only,54,58.432770,70.343277,0.0100,0.08
2026-03-19 11:59:16,Macro_Only,55,57.060452,68.691101,0.0100,0.11
2026-03-19 11:59:16,Macro_Only,56,55.714684,67.068604,0.0100,0.10
2026-03-19 11:59:16,Macro_Only,57,54.397064,65.477692,0.0100,0.11
2026-03-19 11:59:16,Macro_Only,58,53.109180,63.920116,0.0100,0.09
2026-03-19 11:59:16,Macro_Only,59,51.852528,62.397648,0.0100,0.11
2026-03-19 11:59:17,Macro_Only,60,50.628574,60.911919,0.0100,0.09
2026-03-19 11:59:17,Macro_Only,61,49.438637,59.464394,0.0100,0.09
2026-03-19 11:59:17,Macro_Only,62,48.283863,58.056358,0.0100,0.09
2026-03-19 11:59:17,Macro_Only,63,47.165222,56.688778,0.0100,0.12
2026-03-19 11:59:17,Macro_Only,64,46.083309,55.361996,0.0100,0.12
2026-03-19 11:59:17,Macro_Only,65,45.037994,54.075321,0.0100,0.08
2026-03-19 11:59:17,Macro_Only,66,44.027908,52.850430,0.0100,0.10
2026-03-19 11:59:17,Macro_Only,67,43.067425,51.611958,0.0100,0.08
2026-03-19 11:59:17,Macro_Only,68,42.094780,50.435772,0.0100,0.10
2026-03-19 11:59:17,Macro_Only,69,41.160179,49.333652,0.0100,0.08
2026-03-19 11:59:18,Macro_Only,70,40.270046,48.311649,0.0100,0.18
2026-03-19 11:59:18,Macro_Only,71,39.446419,47.257652,0.0100,0.08
2026-03-19 11:59:18,Macro_Only,72,38.612976,46.180386,0.0100,0.08
2026-03-19 11:59:18,Macro_Only,73,37.761627,45.123135,0.0100,0.08
2026-03-19 11:59:18,Macro_Only,74,36.905571,44.072769,0.0100,0.10
2026-03-19 11:59:18,Macro_Only,75,36.016384,43.114635,0.0100,0.09
2026-03-19 11:59:18,Macro_Only,76,35.162899,42.283531,0.0100,0.10
2026-03-19 11:59:18,Macro_Only,77,34.409981,41.209671,0.0100,0.09
2026-03-19 11:59:18,Macro_Only,78,33.514980,40.372204,0.0100,0.09
2026-03-19 11:59:19,Macro_Only,79,32.830120,39.348148,0.0100,0.09
2026-03-19 11:59:19,Macro_Only,80,31.898710,38.565113,0.0100,0.11
2026-03-19 11:59:19,Macro_Only,81,31.223995,37.538467,0.0100,0.09
2026-03-19 11:59:19,Macro_Only,82,30.375465,36.883720,0.0100,0.10
2026-03-19 11:59:19,Macro_Only,83,29.786148,36.967335,0.0100,0.09
2026-03-19 11:59:19,Macro_Only,84,29.790495,36.131233,0.0100,0.11
2026-03-19 11:59:19,Macro_Only,85,29.068485,35.649883,0.0100,0.08
2026-03-19 11:59:19,Macro_Only,86,29.034271,34.573067,0.0100,0.10
2026-03-19 11:59:19,Macro_Only,87,27.817595,34.373653,0.0100,0.09
2026-03-19 11:59:19,Macro_Only,88,27.662560,32.756001,0.0100,0.10
2026-03-19 11:59:20,Macro_Only,89,26.716286,34.034313,0.0100,0.09
2026-03-19 11:59:20,Macro_Only,90,27.591248,31.453533,0.0100,0.10
2026-03-19 11:59:20,Macro_Only,91,25.293678,32.080055,0.0100,0.08
2026-03-19 11:59:20,Macro_Only,92,25.693918,31.513409,0.0100,0.09
2026-03-19 11:59:20,Macro_Only,93,25.214191,30.907007,0.0100,0.08
2026-03-19 11:59:20,Macro_Only,94,24.760359,30.316750,0.0100,0.08
2026-03-19 11:59:20,Macro_Only,95,24.300753,30.917967,0.0100,0.11
2026-03-19 11:59:20,Macro_Only,96,24.712057,29.665024,0.0100,0.08
2026-03-19 11:59:20,Macro_Only,97,23.730518,30.050850,0.0100,0.10
2026-03-19 11:59:20,Macro_Only,98,24.016167,29.284988,0.0100,0.08
2026-03-19 11:59:20,Macro_Only,99,23.338030,30.456139,0.0100,0.11
2026-03-19 11:59:21,Macro_Only,100,24.155508,30.379950,0.0100,0.08
2026-03-19 11:59:21,Macro_Only,101,23.971954,28.997398,0.0100,0.10
2026-03-19 11:59:21,Macro_Only,102,22.887016,27.535629,0.0100,0.09
2026-03-19 11:59:21,Macro_Only,103,21.831415,26.980518,0.0100,0.10
2026-03-19 11:59:21,Macro_Only,104,21.412920,27.098522,0.0100,0.09
2026-03-19 11:59:21,Macro_Only,105,21.430233,25.693331,0.0100,0.10
2026-03-19 11:59:21,Macro_Only,106,20.318819,25.072083,0.0100,0.08
2026-03-19 11:59:21,Macro_Only,107,19.773106,24.695328,0.0100,0.10
2026-03-19 11:59:21,Macro_Only,108,19.531265,25.299814,0.0100,0.08
2026-03-19 11:59:21,Macro_Only,109,19.972422,24.561274,0.0100,0.08
2026-03-19 11:59:22,Macro_Only,110,19.744360,23.768883,0.0100,0.09
2026-03-19 11:59:22,Macro_Only,111,19.060335,23.516163,0.0100,0.09
2026-03-19 11:59:22,Macro_Only,112,18.618427,22.752356,0.0100,0.10
2026-03-19 11:59:22,Macro_Only,113,18.020676,22.253899,0.0100,0.07
2026-03-19 11:59:22,Macro_Only,114,17.647224,27.472019,0.0100,0.10
2026-03-19 11:59:22,Macro_Only,115,21.707222,27.287239,0.0100,0.08
2026-03-19 11:59:22,Macro_Only,116,21.540401,25.557844,0.0100,0.10
2026-03-19 11:59:22,Macro_Only,117,20.154789,28.352322,0.0100,0.09
2026-03-19 11:59:22,Macro_Only,118,23.006779,29.437386,0.0100,0.11
2026-03-19 11:59:22,Macro_Only,119,23.958176,30.000507,0.0100,0.08
2026-03-19 11:59:22,Macro_Only,120,24.457291,30.099863,0.0100,0.10
2026-03-19 11:59:23,Macro_Only,121,24.566839,29.475910,0.0100,0.09
2026-03-19 11:59:23,Macro_Only,122,24.083487,27.133234,0.0100,0.09
2026-03-19 11:59:23,Macro_Only,123,22.192125,24.550406,0.0100,0.09
2026-03-19 11:59:23,Macro_Only,124,19.910631,26.180452,0.0100,0.09
2026-03-19 11:59:23,Macro_Only,125,20.828148,26.251160,0.0100,0.11
2026-03-19 11:59:23,Macro_Only,126,20.781931,26.920818,0.0100,0.08
2026-03-19 11:59:23,Macro_Only,127,21.250557,27.255177,0.0100,0.10
2026-03-19 11:59:23,Macro_Only,128,21.496590,26.759459,0.0100,0.08
2026-03-19 11:59:24,Dual_Stream,1,121.957748,146.741455,0.0100,0.21
2026-03-19 11:59:25,Dual_Stream,2,121.384727,146.368851,0.0100,0.19
2026-03-19 11:59:25,Dual_Stream,3,121.064903,145.965698,0.0100,0.16
2026-03-19 11:59:25,Dual_Stream,4,120.720230,145.602097,0.0100,0.17
2026-03-19 11:59:25,Dual_Stream,5,120.408928,145.215637,0.0100,0.20
2026-03-19 11:59:25,Dual_Stream,6,120.078430,144.790665,0.0100,0.18
2026-03-19 11:59:25,Dual_Stream,7,119.714806,144.303787,0.0100,0.17
2026-03-19 11:59:26,Dual_Stream,8,119.298828,143.747894,0.0100,0.17
2026-03-19 11:59:26,Dual_Stream,9,118.824226,143.104935,0.0100,0.17
2026-03-19 11:59:26,Dual_Stream,10,118.276093,142.364273,0.0100,0.15
2026-03-19 11:59:26,Dual_Stream,11,117.643753,141.526947,0.0100,0.17
2026-03-19 11:59:26,Dual_Stream,12,116.929344,140.592514,0.0100,0.17
2026-03-19 11:59:26,Dual_Stream,13,116.132790,139.558655,0.0100,0.16
2026-03-19 11:59:27,Dual_Stream,14,115.252426,138.420532,0.0100,0.16
2026-03-19 11:59:27,Dual_Stream,15,114.282928,137.154724,0.0100,0.16
2026-03-19 11:59:27,Dual_Stream,16,113.208931,135.731110,0.0100,0.15
2026-03-19 11:59:27,Dual_Stream,17,112.003899,134.163147,0.0100,0.17
2026-03-19 11:59:27,Dual_Stream,18,110.679550,132.433075,0.0100,0.17
2026-03-19 11:59:27,Dual_Stream,19,109.222404,130.516083,0.0100,0.16
2026-03-19 11:59:28,Dual_Stream,20,107.613945,128.377136,0.0100,0.17
2026-03-19 11:59:28,Dual_Stream,21,105.822891,125.974724,0.0100,0.17
2026-03-19 11:59:28,Dual_Stream,22,103.808151,123.279289,0.0100,0.18
2026-03-19 11:59:28,Dual_Stream,23,101.536453,120.302170,0.0100,0.16
2026-03-19 11:59:28,Dual_Stream,24,99.008186,117.107254,0.0100,0.17
2026-03-19 11:59:29,Dual_Stream,25,96.279762,113.786903,0.0100,0.16
2026-03-19 11:59:29,Dual_Stream,26,93.445183,110.425468,0.0100,0.34
2026-03-19 11:59:29,Dual_Stream,27,90.589241,107.083923,0.0100,0.17
2026-03-19 11:59:29,Dual_Stream,28,87.778183,103.842522,0.0100,0.18
2026-03-19 11:59:29,Dual_Stream,29,85.102097,100.619003,0.0100,0.15
2026-03-19 11:59:30,Dual_Stream,30,82.444046,97.280411,0.0100,0.17
2026-03-19 11:59:30,Dual_Stream,31,79.640396,93.975067,0.0100,0.17
2026-03-19 11:59:30,Dual_Stream,32,76.837273,90.773056,0.0100,0.16
2026-03-19 11:59:30,Dual_Stream,33,74.171074,87.644470,0.0100,0.15
2026-03-19 11:59:30,Dual_Stream,34,71.595047,84.575714,0.0100,0.23
2026-03-19 11:59:30,Dual_Stream,35,69.084946,81.567184,0.0100,0.16
2026-03-19 11:59:31,Dual_Stream,36,66.639153,78.623505,0.0100,0.17
2026-03-19 11:59:31,Dual_Stream,37,64.261330,75.747200,0.0100,0.15
2026-03-19 11:59:31,Dual_Stream,38,61.955311,72.948952,0.0100,0.15
2026-03-19 11:59:31,Dual_Stream,39,59.729416,70.234520,0.0100,0.16
2026-03-19 11:59:31,Dual_Stream,40,57.589172,67.613365,0.0100,0.16
2026-03-19 11:59:31,Dual_Stream,41,55.542561,65.090355,0.0100,0.16
2026-03-19 11:59:32,Dual_Stream,42,53.592991,62.678619,0.0100,0.17
2026-03-19 11:59:32,Dual_Stream,43,51.751671,60.388535,0.0100,0.17
2026-03-19 11:59:32,Dual_Stream,44,50.027370,58.234272,0.0100,0.17
2026-03-19 11:59:32,Dual_Stream,45,48.430222,56.233467,0.0100,0.16
2026-03-19 11:59:32,Dual_Stream,46,46.975410,54.379166,0.0100,0.16
2026-03-19 11:59:32,Dual_Stream,47,45.658600,52.674694,0.0100,0.15
2026-03-19 11:59:33,Dual_Stream,48,44.478092,51.121979,0.0100,0.14
2026-03-19 11:59:33,Dual_Stream,49,43.431274,49.814789,0.0100,0.16
2026-03-19 11:59:33,Dual_Stream,50,42.586174,48.629078,0.0100,0.15
2026-03-19 11:59:33,Dual_Stream,51,41.848572,47.569557,0.0100,0.17
2026-03-19 11:59:33,Dual_Stream,52,41.215473,46.636185,0.0100,0.17
2026-03-19 11:59:33,Dual_Stream,53,40.681488,45.825424,0.0100,0.14
2026-03-19 11:59:34,Dual_Stream,54,40.239033,45.121693,0.0100,0.18
2026-03-19 11:59:34,Dual_Stream,55,39.866844,44.507305,0.0100,0.16
2026-03-19 11:59:34,Dual_Stream,56,39.543957,43.967426,0.0100,0.15
2026-03-19 11:59:34,Dual_Stream,57,39.249969,43.472767,0.0100,0.17
2026-03-19 11:59:34,Dual_Stream,58,38.964352,42.983799,0.0100,0.18
2026-03-19 11:59:34,Dual_Stream,59,38.652866,42.484039,0.0100,0.18
2026-03-19 11:59:35,Dual_Stream,60,38.297085,41.972477,0.0100,0.16
2026-03-19 11:59:35,Dual_Stream,61,37.889343,41.468075,0.0100,0.17
2026-03-19 11:59:35,Dual_Stream,62,37.439785,41.003658,0.0100,0.16
2026-03-19 11:59:35,Dual_Stream,63,36.974880,40.598072,0.0100,0.18
2026-03-19 11:59:35,Dual_Stream,64,36.516895,40.219997,0.0100,0.17
2026-03-19 11:59:36,Dual_Stream,65,36.058769,39.788689,0.0100,0.19
2026-03-19 11:59:36,Dual_Stream,66,35.562218,39.253178,0.0100,0.18
2026-03-19 11:59:36,Dual_Stream,67,34.992119,38.658539,0.0100,0.16
2026-03-19 11:59:36,Dual_Stream,68,34.358204,38.099072,0.0100,0.17
2026-03-19 11:59:36,Dual_Stream,69,33.738064,37.609352,0.0100,0.16
2026-03-19 11:59:36,Dual_Stream,70,33.170784,37.145683,0.0100,0.17
